"날짜","언론사","제목","링크"
"2022.02.01","뉴스웨이","테슬라 주가 900달러대 회복…크레디트스위스, 목표 주가 1025달러 제시","http://www.newsway.co.kr/news/view?tp=1&ud=2022020110352472076"
"2022.02.01","오피니언뉴스","테슬라, 한달동안 20% 하락후 10% 반등···'구백슬라' 회복","http://www.opinionnews.co.kr/news/articleView.html?idxno=61563"
"2022.02.01","라디오코리아","한달 간 20%넘게 폭락한 테슬라, 다시 '천슬라' 회복하나","https://www.radiokorea.com/news/article.php?uid=380577"
"2022.02.01","아주경제","[뉴욕증시 마감] 테슬라·넷플릭스 등 기술주 랠리에 나스닥 3% 급등","https://www.ajunews.com/view/20220201091450481"
"2022.02.01","브릿지경제","뉴욕증시 1월 마지막 거래일 상승… 테슬라 900달러 재돌파","https://www.viva100.com/main/view.php?key=20220201010000006"
"2022.02.01","톱스타뉴스","미국 뉴욕증시, 1월 마지막 거래일 상승…S&P 1.89%↑·나스닥 3.41%↑·다우 1.17%↑","http://www.topstarnews.net/news/articleView.html?idxno=14668029"
"2022.02.01","한국경제","변동성 확대 속 3대 지수 모두 상승…나스닥 3.4% ↑[뉴욕증시 브리핑]","https://www.hankyung.com/finance/article/2022020152937"
"2022.02.01","연합뉴스","뉴욕증시, 1월 마지막 거래일 상승…나스닥 3.4%↑ 마감","http://yna.kr/AKR20220201007500009?did=1195m"
"2022.02.01","헤럴드경제","[미국증시] 1월 마지막 거래일 상승…나스닥 3.4%↑ 마감","http://news.heraldcorp.com/view.php?ud=20220201000015"
"2022.02.01","한국경제TV","미국증시, 변동성 확대 속 3대 지수 상승…나스닥 3.4%↑","http://www.wowtv.co.kr/NewsCenter/News/Read?articleId=A202202010003&t=NN"
"2022.02.01","서울와이어","뉴욕증시, 대형 기술주 반등 힘입어 상승 마감","http://www.seoulwire.com/news/articleView.html?idxno=461134"
"2022.02.01","서울파이낸스","뉴욕증시, 기술주 랠리에 급등···나스닥 3.41%↑·다우 1.17%↑","http://www.seoulfn.com/news/articleView.html?idxno=445620"
"2022.02.01","아주경제","뉴욕증시, 변동성 장세에도 상승 마감...테슬라·엔비디아 11%·7%↑","https://www.ajunews.com/view/20220201091154479"
"2022.02.01","연합인포맥스","뉴욕증시, 1월 마지막 거래일 상승…나스닥 3.4%↑ 마감","http://news.einfomax.co.kr/news/articleView.html?idxno=4196534"
"2022.02.01","청년일보","뉴욕증시, 상승마감...나스닥 3.4%↑","https://www.youthdaily.co.kr/news/article.html?no=91966"
"2022.02.01","연합인포맥스","<뉴욕마켓워치> 연준 금리인상 경로 시선집중…주식↑달러↓채권 혼조","http://news.einfomax.co.kr/news/articleView.html?idxno=4196538"
"2022.02.01","조선일보","테슬라, 자율주행 소프트웨어 결함…5만4000대 리콜","https://www.chosun.com/economy/auto/2022/02/01/Q3BQET5EVJBEVPGWKHQFKFLFBU/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news"
"2022.02.01","매일경제","테슬라, 미국서 5만4000대 리콜…이유는 ""자율주행 소프트웨어 결함""","http://news.mk.co.kr/newsRead.php?no=93727&year=2022"
"2022.02.01","매일신문","테슬라, 자율주행SW 결함…미국서 5만여대 리콜","https://news.imaeil.com/page/view/2022020121093974997"
"2022.02.01","연합뉴스","테슬라, 자율주행SW 결함으로 미국서 5만4천대 리콜","http://yna.kr/AKR20220201047400009?did=1195m"
"2022.02.01","중앙일보","'일단멈춤' 교차로서 속도만 줄였다…테슬라, 미국서 5만대 리콜","https://www.joongang.co.kr/article/25044938"
"2022.02.01","한국경제","테슬라, 미국서 5만4000대 리콜…""자율주행 소프트웨어 결함""","https://www.hankyung.com/international/article/2022020159617"
"2022.02.01","서울경제","테슬라, 자율주행 소프트웨어 결함…미국서 5만4000대 리콜","https://www.sedaily.com/NewsView/261Z2A6ZX3"
"2022.02.01","아시아경제","테슬라, 미국서 5만4000대 리콜…자율주행SW 결함","https://view.asiae.co.kr/article/2022020121282831905"
"2022.02.01","KBS","테슬라, 미국에서 ‘완전자율주행 소프트웨어 결함’ 5만 4천 대 리콜","https://news.kbs.co.kr/news/view.do?ncd=5385794&ref=A"
"2022.02.01","톱스타뉴스","테슬라, 자율주행SW 결함으로 미국서 5만4천대 리콜","http://www.topstarnews.net/news/articleView.html?idxno=14668101"
"2022.02.01","글로벌경제","테슬라, 자율주행SW 결함으로 美 5만4000대 리콜","http://www.getnews.co.kr/news/articleView.html?idxno=570804"
"2022.02.01","서울파이낸스","테슬라, 'FSD 베타버전 탑재' 5만4천대 리콜","http://www.seoulfn.com/news/articleView.html?idxno=445632"
"2022.02.01","YTN","테슬라, 자율주행 결함으로 미국서 5만4천 대 리콜","https://www.ytn.co.kr/_ln/0104_202202012251193110"
"2022.02.01","글로벌이코노믹","테슬라 ""자율주행 SW 결함 5만4천대 리콜""","http://www.g-enews.com/ko-kr/news/article/news_all/2022020121291913605df15c1126_1/article.html"
"2022.01.23","파이낸셜뉴스","테슬라·벤츠 사러 온라인몰… 현대차는 매장으로","http://www.fnnews.com/news/202201231758233504"
"2022.01.23","머니투데이","테슬라도 뛰어들었다…'원자재 대란' 배터리 값 어디까지 오를까","http://news.mt.co.kr/mtview.php?no=2022012117320592549"
"2022.01.23","아시아경제","나스닥 조정장, 매수 기회 될까?…애플·MS·테슬라 이번주 실적 공개","https://view.asiae.co.kr/article/2022012314443963150"
"2022.01.23","뉴스핌","[미국주식톱픽]돌아온 테슬라...서학개미 순매수 1위 차지","http://www.newspim.com/news/view/20220121001042"
"2022.01.23","매일경제","""나스닥 올해 20% 넘게 떨어질 것"" 월가 거물 잇단 경고","http://news.mk.co.kr/newsRead.php?no=68532&year=2022"
"2022.01.23","베타뉴스","나스닥 폭락, 테슬라·아마존 CEO 등 세계 1~2위 부호 자산 감소 뚜렷","http://www.betanews.net:8080/article/1304493.html"
"2022.01.23","한국경제","뉴욕증시, 애플·MS·인텔·테슬라 4분기 실적 주목","https://www.hankyung.com/finance/article/2022012377901"
"2022.01.23","서울경제","""AI 활용 투자도 사람 공부가 핵심이죠""","https://www.sedaily.com/NewsView/260Z7BELTE"
"2022.01.23","글로벌이코노믹","[초점] 전세계 소비자들이 가장 고대하는 전기차는 테슬라 '2세대 로드스터'","http://www.g-enews.com/ko-kr/news/article/news_all/2022012312435417819a1f309431_1/article.html"
"2022.01.23","이코노믹리뷰","현대차 아이오닉6, 보조금 기준강화 덕에 흥행예감?","http://www.econovill.com/news/articleView.html?idxno=563019"
"2022.01.23","이투데이","미국으로 떠난 개미…믿었던 전기차 3인방에 ‘속앓이’","https://www.etoday.co.kr/news/view/2099072"
"2022.01.23","이코노믹리뷰","현대차 아이오닉6, 보조금 기준강화 덕에 흥행예감?","http://www.econovill.com/news/articleView.html?idxno=563019"
"2022.01.23","글로벌이코노믹","[뉴욕증시 주간전망]FOMC 등 빅 이벤트 대기 큰 변동성 예고","http://www.g-enews.com/ko-kr/news/article/news_all/202201220829279528be84d87674_1/article.html"
"2022.01.23","모터트렌드 코리아","上場記(상장기)","https://www.motortrendkorea.com/sub/view.html?no=6400&cate1Name=ISSUE"
"2022.01.23","오피니언뉴스","[모빌리티 세상읽기]⑱ 자율주행·커넥티드 카, 소프트웨어가 지배하는 자동차","http://www.opinionnews.co.kr/news/articleView.html?idxno=61031"
"2022.01.23","조선비즈","차 문 열고 원격 시동… ‘도로 위 스마트폰’ 전기차, 최대 적은 해킹","https://biz.chosun.com/industry/car/2022/01/23/2KOZWOJMKNHWPMK4NA2DPSFB5A/?utm_source=naver&utm_medium=original&utm_campaign=biz"
"2022.01.23","서울신문","“기술 후진국 전락한 일본...이젠 자동차도 위태”...日석학의 우울한 경고 [김태균의 J로그]","https://www.seoul.co.kr/news/newsView.php?id=20220123500071&wlog_tag3=naver"
"2022.01.23","디지털데일리","“어렵게 2주 받았는데…” LG엔솔 개인투자자들, 현실적 고민","https://www.ddaily.co.kr/news/article.html?no=229856"
"2022.01.23","연합뉴스","<뉴욕증시-주간전망> FOMC 빅 이벤트·실적에 변동성 지속될 듯","http://yna.kr/AKR20220123005200009?did=1195m"
"2022.01.23","글로벌이코노믹","FOMC 긴축발작 '오히려 기회' 뉴욕증시 비트코인 2조 순매수, 서학개미 50종목","http://www.g-enews.com/ko-kr/news/article/news_all/2022012316312938654a01bf698f_1/article.html"
"2022.01.23","한국경제TV","'기술주 반등' 베팅한 서학개미...""연초 2조 순매수""","http://www.wowtv.co.kr/NewsCenter/News/Read?articleId=A202201230005&t=NN"
"2022.01.23","조선일보","‘돈 나무 언니’ 맹추격하는 버핏 수익률···가치주 부활할까","https://www.chosun.com/economy/int_economy/2022/01/23/5CBDDPJXNFHZ7MGYHAZG7DEPKY/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news"
"2022.01.23","한국경제","나스닥, 올 들어 12% 폭락…14년 만에 '최악 스타트'","https://www.hankyung.com/international/article/2022012379011"
"2022.01.23","매일경제","""일본에겐 절대 안 져"" 현대기아차, 미국서 전기차 한일전","http://news.mk.co.kr/newsRead.php?no=68428&year=2022"
"2022.01.23","매일경제","[단독] 서학개미 TQQQ 올들어 33% 손실에도…5배 레버리지까지 투자","http://news.mk.co.kr/newsRead.php?no=68625&year=2022"
"2022.01.23","파이낸셜뉴스","[fn스트리트] 인증 중고차시장","http://www.fnnews.com/news/202201231825048788"
"2022.01.23","이데일리","미 나스닥 '14년래 최악 출발'…대세 하락장 오나","http://www.edaily.co.kr/news/newspath.asp?newsid=01672806632200672"
"2022.01.23","이데일리","미국 FOMC 우려 속 LG엔솔 코스피 데뷔[주간증시전망]","http://www.edaily.co.kr/news/newspath.asp?newsid=01184086632200672"
"2022.01.23","이데일리","월가 빅샷들 섬뜩한 경고…""이미 스태그플레이션""[김정남의 월가브리핑]","http://www.edaily.co.kr/news/newspath.asp?newsid=01282486632200672"
"2022.01.23","파이낸셜뉴스","""버핏, 우드 따라잡았다""...성장주→가치주 전환 상징","http://www.fnnews.com/news/202201230552364476"
"2022.01.23","조선비즈","[데스크 칼럼] 첫 유니콘 상장 마켓컬리, 기대 부응하려면","https://biz.chosun.com/opinion/desk_column/2022/01/23/CWEZPEP2KBHRDJGG47EMQYPBHA/?utm_source=naver&utm_medium=original&utm_campaign=biz"
"2022.01.23","연합뉴스","[증시 풍향계] '미국 긴축 영향권'…FOMC에 촉각","http://yna.kr/AKR20220122019300002?did=1195m"
"2022.01.23","한국일보","'수직 낙하' 증시, 1400조 날린 코인... ""이번 주 극도의 스트레스 구간 온다""","https://hankookilbo.com/News/Read/A2022012314390005231?did=NA"
"2022.01.23","매경이코노미","술도 취향에 맞게 섞어 마시세요…‘믹솔로지(Mixology)’가 뜬다","https://www.mk.co.kr/economy/view/2022/67439"
"2022.01.23","서울경제","자산시장 쇼크···'회색 코뿔소' 덮쳤다","https://www.sedaily.com/NewsView/260Z7CMQIJ"
"2022.01.23","서울경제","LG엔솔 상장···반도체 실적···韓증시 경계심 최고조","https://www.sedaily.com/NewsView/260Z7OPO13"
"2022.01.23","아시아경제","이번주 증시는…긴축 가능성·설 연휴 앞두고 ""관망 심리가 짓누른다""","https://view.asiae.co.kr/article/2022012311292102658"
"2022.01.23","뉴스1","'사람 뇌에 칩 이식' 머스크 뉴럴링크, 올해 사람 대상 시험","https://www.news1.kr/articles/?4563300"
"2022.01.23","MBC","주가·가상화폐 급락‥'긴축 공포' 길어지나?","https://imnews.imbc.com/replay/2022/nwtoday/article/6335239_35752.html"
"2022.01.23","아주경제","[위기의 뉴욕증시] 기술주의 시대는 갔나?…""경기순환주로 이동 본격화""","https://www.ajunews.com/view/20220123135506735"
"2022.01.23","스카이데일리","세계 억만장자들 호소 “세금 더 내도록 해달라”","http://www.skyedaily.com/news/news_view.html?ID=150357"
"2022.01.23","아주경제","약세장 앞둔 나스닥에 '공포감' 고조...뉴욕증시 '반토막 위기론'도 솔솔","https://www.ajunews.com/view/20220123130247703"
"2022.01.23","디지털투데이","[데일리픽] 美 긴축 정책에 글로벌 증시 '휘청'…LG엔솔 따상 가나","http://www.digitaltoday.co.kr/news/articleView.html?idxno=432443"
"2022.01.23","한국경제","美증시 작은 악재에도 와르르…파월 '금리인상 언급'만 쳐다본다","https://www.hankyung.com/international/article/2022012379191"
"2022.01.23","비즈니스포스트","뉴욕증시 3대 지수 조기 금리인상 우려에 다 내려, 국제유가도 하락","https://www.businesspost.co.kr/BP?command=article_view&num=269426"
"2022.01.23","베이비타임즈","우리은행, 유튜브 언택트 세미나 '우리 Wealth LIVE' 개최","http://www.babytimes.co.kr/news/articleView.html?idxno=54832"
"2022.01.23","글로벌이코노믹","뉴욕증시 비트코인 긴축발작 신흥국 금융위기 ""경보"" IMF 총재","http://www.g-enews.com/ko-kr/news/article/news_all/2022012215471476244a01bf698f_1/article.html"
"2022.01.23","인천일보","[인천 상장기업 주간 주가 동향] 美 증시 너마저…동·서학 개미들 비명","http://www.incheonilbo.com/news/articleView.html?idxno=1129312"
"2022.01.23","중앙일보","박수칠때 떠났던 룰라의 컴백…'브라질 트럼프'와 싸운다","https://www.joongang.co.kr/article/25042816"
"2022.01.23","파이낸셜뉴스","완성차 배터리 직접생산에… K배터리 ""기술·소재로 초격차""","http://www.fnnews.com/news/202201231826165672"
"2022.01.23","머니투데이","갓 팔린 전기차 언제 바꾸나...폐배터리 보는 업계 '속타네'","http://news.mt.co.kr/mtview.php?no=2022012314234216837"
"2022.01.23","경남신문","두산공작기계 매각, 이번 주 마무리될 듯","http://www.knnews.co.kr/news/articleView.php?idxno=1368558"
"2022.01.23","이투데이","머스크, ‘해저화산 분화’ 통가에 스타링크 인터넷 위성 사용 제의","https://www.etoday.co.kr/news/view/2099144"
"2022.01.23","머니투데이","50% 상승한 기업 찾아낸 리포트…""자율주행·미래차 최대 수혜주""","http://news.mt.co.kr/mtview.php?no=2022012315284412563"
"2022.01.23","소비자가 만드는 신문","볼보·렉서스도 전기차 시장 출격...수입차 업계 신차 출시 줄 이어","http://www.consumernews.co.kr/news/articleView.html?idxno=641926"
"2022.01.23","데일리카","[이우종 칼럼] 미·중 사례, 수정돼야만 하는 전기차 보조금 정책..왜?","http://m.dailycar.co.kr/content/news.html?type=view&autoId=42680"
"2022.01.23","ifspost","메타버스, 밝음이 있으면 어둠도 있다.","http://www.ifs.or.kr/bbs/board.php?bo_table=News&wr_id=4051"
"2022.01.23","매일안전신문","FOMC까지 기다려봐야.. 비트코인,이더리움,에이다 큰 변동 없어..","https://idsn.co.kr/news/view/1065600200033927"
"2022.01.23","매일안전신문","암호화폐 전망 및 증시 추천주.. 비트코인은 3만달러, 나스닥 20월 ma 위치한 13,300포인트까지 고려해야..","https://idsn.co.kr/news/view/1065603977565683"
"2022.01.23","매일안전신문","26일 FOMC 경계감 보여.. 비트코인과 이더리, 솔라나 어제 저녁과 비슷한 가격대에 묶여 있어..","https://idsn.co.kr/news/view/1065577318560232"
"2022.01.23","한국경제","서학개미, 급락 美주식 2조원 '줍줍'…가장 많이 쓸어담은 종목은","https://www.hankyung.com/economy/article/2022012372427"
"2022.01.23","한국경제TV","'기술주 반등' 베팅한 서학개미...""연초 2조 순매수""","http://www.wowtv.co.kr/NewsCenter/News/Read?articleId=A202201230005&t=NN"
